Source,Source City,Source Country,Target,Target City,Target Country,Weight
SZX,Shenzhen,China,XMN,Xiamen,China,4692
XMN,Xiamen,China,SZX,Shenzhen,China,6324
HGH,Hangzhou,China,TNA,Jinan,China,2484
HRB,Harbin,China,NKG,Nanjing,China,2484
JJN,Jinjiang,China,SZX,Shenzhen,China,4278
MFM,Macau,Macao (sar) China,XMN,Xiamen,China,3588
NGB,Ningbo,China,TAO,Qingdao,China,3036
NKG,Nanjing,China,HRB,Harbin,China,2484
PEK,Beijing,China,XMN,Xiamen,China,4278
SZX,Shenzhen,China,JJN,Jinjiang,China,4278
TAO,Qingdao,China,NGB,Ningbo,China,3036
TNA,Jinan,China,HGH,Hangzhou,China,2484
XMN,Xiamen,China,MFM,Macau,Macao (sar) China,3588
XMN,Xiamen,China,PEK,Beijing,China,4278
CSX,Changsha,China,CTU,Chengdu,China,3312
CTU,Chengdu,China,CSX,Changsha,China,3312
FOC,Fuzhou,China,TXN,Tunxi,China,1242
TXN,Tunxi,China,FOC,Fuzhou,China,1242
CAN,Guangzhou,China,FOC,Fuzhou,China,6324
CGO,Zhengzhou,China,WUS,Wuyishan,China,1794
FOC,Fuzhou,China,CAN,Guangzhou,China,6324
FOC,Fuzhou,China,SYX,Sanya,China,1104
SHA,Shanghai,China,WNZ,Wenzhou,China,3036
SYX,Sanya,China,FOC,Fuzhou,China,1104
TNA,Jinan,China,WUS,Wuyishan,China,1242
WNZ,Wenzhou,China,SHA,Shanghai,China,3036
WUS,Wuyishan,China,CGO,Zhengzhou,China,1794
WUS,Wuyishan,China,TNA,Jinan,China,1242
CTU,Chengdu,China,XMN,Xiamen,China,1242
FOC,Fuzhou,China,HGH,Hangzhou,China,7314
FOC,Fuzhou,China,NGB,Ningbo,China,3036
HGH,Hangzhou,China,FOC,Fuzhou,China,7314
HSN,Zhoushan,China,SHA,Shanghai,China,4278
NGB,Ningbo,China,FOC,Fuzhou,China,3036
SHA,Shanghai,China,HSN,Zhoushan,China,4278
XMN,Xiamen,China,CTU,Chengdu,China,1242
FOC,Fuzhou,China,PEK,Beijing,China,4278
HGH,Hangzhou,China,KWL,Guilin,China,4278
KHN,Nanchang,China,XMN,Xiamen,China,4278
KWL,Guilin,China,HGH,Hangzhou,China,4278
KWL,Guilin,China,XMN,Xiamen,China,2484
PEK,Beijing,China,FOC,Fuzhou,China,4278
XMN,Xiamen,China,KHN,Nanchang,China,2484
XMN,Xiamen,China,KWL,Guilin,China,2484
CGO,Zhengzhou,China,LHW,Lanzhou,China,1242
CKG,Chongqing,China,HGH,Hangzhou,China,1794
CKG,Chongqing,China,XMN,Xiamen,China,552
DLC,Dalian,China,XMN,Xiamen,China,1794
HGH,Hangzhou,China,CKG,Chongqing,China,1794
HSN,Zhoushan,China,WUS,Wuyishan,China,1242
LHW,Lanzhou,China,CGO,Zhengzhou,China,1242
WUS,Wuyishan,China,HSN,Zhoushan,China,1242
XMN,Xiamen,China,CKG,Chongqing,China,552
XMN,Xiamen,China,DLC,Dalian,China,1794
CKG,Chongqing,China,KWL,Guilin,China,690
CSX,Changsha,China,XMN,Xiamen,China,2208
CSX,Changsha,China,XMN,Xiamen,China,3672
FOC,Fuzhou,China,LHW,Lanzhou,China,1794
FOC,Fuzhou,China,NKG,Nanjing,China,5520
HKG,Hong Kong,Hong Kong (sar) China,WUS,Wuyishan,China,1242
HSN,Zhoushan,China,XMN,Xiamen,China,2346
KWE,Guiyang,China,KWL,Guilin,China,3588
KWL,Guilin,China,CKG,Chongqing,China,690
KWL,Guilin,China,KWE,Guiyang,China,3588
LHW,Lanzhou,China,FOC,Fuzhou,China,1794
NKG,Nanjing,China,FOC,Fuzhou,China,5520
WUS,Wuyishan,China,HKG,Hong Kong,Hong Kong (sar) China,1242
XMN,Xiamen,China,CSX,Changsha,China,2208
XMN,Xiamen,China,CSX,Changsha,China,3672
XMN,Xiamen,China,HSN,Zhoushan,China,2346
CAN,Guangzhou,China,SJW,Shijiazhuang,China,2628
CSX,Changsha,China,KWE,Guiyang,China,1314
CTU,Chengdu,China,KHN,Nanchang,China,1612
FOC,Fuzhou,China,XIY,Xi'an,China,1116
HFE,Hefei,China,KWL,Guilin,China,1078
HGH,Hangzhou,China,SZX,Shenzhen,China,4774
HGH,Hangzhou,China,XIY,Xi'an,China,1248
HKG,Hong Kong,Hong Kong (sar) China,TAO,Qingdao,China,4836
HRB,Harbin,China,PVG,Shanghai,China,1690
INC,Yinchuan,China,PEK,Beijing,China,9672
KHN,Nanchang,China,CTU,Chengdu,China,1612
KMG,Kunming,China,WNZ,Wenzhou,China,1898
KWE,Guiyang,China,CSX,Changsha,China,1314
KWL,Guilin,China,HFE,Hefei,China,1078
CAN,Guangzhou,China,LHW,Lanzhou,China,4836
CAN,Guangzhou,China,PVG,Shanghai,China,9052
CAN,Guangzhou,China,XIY,Xi'an,China,6864
CSX,Changsha,China,NKG,Nanjing,China,1300
CSX,Changsha,China,TAO,Qingdao,China,4526
CTU,Chengdu,China,JNZ,Jinzhou,China,584
CTU,Chengdu,China,KMG,Kunming,China,4836
KWL,Guilin,China,SHA,Shanghai,China,4836
NGB,Ningbo,China,SZX,Shenzhen,China,3565
PEK,Beijing,China,INC,Yinchuan,China,9672
PEK,Beijing,China,SHA,Shanghai,China,3844
PEK,Beijing,China,TYN,Taiyuan,China,4526
PEK,Beijing,China,XIY,Xi'an,China,19530
HAK,Haikou,China,WNZ,Wenzhou,China,3942
PVG,Shanghai,China,HRB,Harbin,China,1352
SHA,Shanghai,China,PEK,Beijing,China,3844
CAN,Guangzhou,China,NKG,Nanjing,China,9672
JNZ,Jinzhou,China,CTU,Chengdu,China,584
KMG,Kunming,China,CTU,Chengdu,China,4836
KMG,Kunming,China,KWL,Guilin,China,4526
KMG,Kunming,China,NKG,Nanjing,China,3212
KWL,Guilin,China,KMG,Kunming,China,4526
SHA,Shanghai,China,XMN,Xiamen,China,4402
SJW,Shijiazhuang,China,CAN,Guangzhou,China,2628
SZX,Shenzhen,China,HGH,Hangzhou,China,4774
SZX,Shenzhen,China,NGB,Ningbo,China,3565
SZX,Shenzhen,China,WUH,Wuhan,China,6570
TAO,Qingdao,China,HKG,Hong Kong,Hong Kong (sar) China,4836
TAO,Qingdao,China,XIY,Xi'an,China,1400
FOC,Fuzhou,China,HKG,Hong Kong,Hong Kong (sar) China,11532
HAK,Haikou,China,HFE,Hefei,China,2618
HKG,Hong Kong,Hong Kong (sar) China,FOC,Fuzhou,China,11532
TYN,Taiyuan,China,PEK,Beijing,China,4526
WNZ,Wenzhou,China,CKG,Chongqing,China,1898
WNZ,Wenzhou,China,SZX,Shenzhen,China,1314
WUH,Wuhan,China,SZX,Shenzhen,China,6570
WUH,Wuhan,China,ZUH,Zhuhai,China,400
XIY,Xi'an,China,FOC,Fuzhou,China,1116
XIY,Xi'an,China,HGH,Hangzhou,China,1248
XIY,Xi'an,China,PEK,Beijing,China,13020
XIY,Xi'an,China,TAO,Qingdao,China,1400
XMN,Xiamen,China,SHA,Shanghai,China,4402
LHW,Lanzhou,China,CAN,Guangzhou,China,4836
NKG,Nanjing,China,CSX,Changsha,China,1300
NKG,Nanjing,China,KMG,Kunming,China,3212
NKG,Nanjing,China,SZX,Shenzhen,China,9672
LHW,Lanzhou,China,SHA,Shanghai,China,9672
ZUH,Zhuhai,China,WUH,Wuhan,China,400
CKG,Chongqing,China,HFE,Hefei,China,2628
CSX,Changsha,China,NGB,Ningbo,China,1404
CSX,Changsha,China,SHA,Shanghai,China,2618
CSX,Changsha,China,SZX,Shenzhen,China,2652
FOC,Fuzhou,China,SHA,Shanghai,China,9300
HFE,Hefei,China,CKG,Chongqing,China,2628
HFE,Hefei,China,PEK,Beijing,China,9548
HGH,Hangzhou,China,SHE,Shenyang,China,4774
HGH,Hangzhou,China,XMN,Xiamen,China,1898
HKG,Hong Kong,Hong Kong (sar) China,WNZ,Wenzhou,China,1098
PVG,Shanghai,China,CAN,Guangzhou,China,9052
PVG,Shanghai,China,SZX,Shenzhen,China,10478
SHA,Shanghai,China,WUH,Wuhan,China,9052
SZX,Shenzhen,China,NKG,Nanjing,China,9672
SZX,Shenzhen,China,PVG,Shanghai,China,10478
NKG,Nanjing,China,CAN,Guangzhou,China,9672
KMG,Kunming,China,LUM,Luxi,China,5986
KMG,Kunming,China,ZAT,Zhaotong,China,700
LUM,Luxi,China,KMG,Kunming,China,6570
NGB,Ningbo,China,CSX,Changsha,China,1404
TAO,Qingdao,China,CSX,Changsha,China,4526
WNZ,Wenzhou,China,HAK,Haikou,China,3942
WUH,Wuhan,China,SHA,Shanghai,China,4526
WUS,Wuyishan,China,SHA,Shanghai,China,1248
XIY,Xi'an,China,CAN,Guangzhou,China,6864
SHA,Shanghai,China,LHW,Lanzhou,China,9672
SHA,Shanghai,China,SWA,Shantou,China,4774
SHA,Shanghai,China,XIY,Xi'an,China,7020
NKG,Nanjing,China,PEK,Beijing,China,19344
PEK,Beijing,China,HFE,Hefei,China,9548
PEK,Beijing,China,NKG,Nanjing,China,19344
PEK,Beijing,China,PVG,Shanghai,China,5166
PVG,Shanghai,China,PEK,Beijing,China,2583
SWA,Shantou,China,SHA,Shanghai,China,4774
PVG,Shanghai,China,SZX,Shenzhen,China,5580
PVG,Shanghai,China,TXN,Tunxi,China,3844
SHA,Shanghai,China,CSX,Changsha,China,2618
SHA,Shanghai,China,FOC,Fuzhou,China,9300
SHA,Shanghai,China,XIY,Xi'an,China,6510
XIY,Xi'an,China,SHA,Shanghai,China,7020
SHE,Shenyang,China,HGH,Hangzhou,China,4774
SZX,Shenzhen,China,CSX,Changsha,China,2652
SZX,Shenzhen,China,PVG,Shanghai,China,5580
TXN,Tunxi,China,PVG,Shanghai,China,3844
WNZ,Wenzhou,China,HKG,Hong Kong,Hong Kong (sar) China,1098
XIY,Xi'an,China,SHA,Shanghai,China,6510
XIY,Xi'an,China,SZX,Shenzhen,China,2184
XMN,Xiamen,China,HGH,Hangzhou,China,1898
ZAT,Zhaotong,China,KMG,Kunming,China,450
CKG,Chongqing,China,KMG,Kunming,China,1800
CKG,Chongqing,China,XUZ,Xuzhou,China,650
CAN,Guangzhou,China,NGB,Ningbo,China,3565
CKG,Chongqing,China,CZX,Changzhou,China,450
CKG,Chongqing,China,KMG,Kunming,China,7008
CTU,Chengdu,China,HGH,Hangzhou,China,4774
CTU,Chengdu,China,SHA,Shanghai,China,4526
CZX,Changzhou,China,CKG,Chongqing,China,250
CSX,Changsha,China,SHA,Shanghai,China,3782
CSX,Changsha,China,SHA,Shanghai,China,4836
CTU,Chengdu,China,TNA,Jinan,China,1736
CTU,Chengdu,China,XIY,Xi'an,China,4212
FOC,Fuzhou,China,KHN,Nanchang,China,1612
HGH,Hangzhou,China,TYN,Taiyuan,China,1898
CAN,Guangzhou,China,HYN,Huangyan,China,3565
HAK,Haikou,China,SZX,Shenzhen,China,4526
HFE,Hefei,China,TXN,Tunxi,China,616
HGH,Hangzhou,China,CTU,Chengdu,China,4774
HKG,Hong Kong,Hong Kong (sar) China,LHW,Lanzhou,China,624
KHN,Nanchang,China,FOC,Fuzhou,China,2728
KHN,Nanchang,China,SHA,Shanghai,China,7688
KMG,Kunming,China,CKG,Chongqing,China,2000
HKG,Hong Kong,Hong Kong (sar) China,TNA,Jinan,China,1116
HRB,Harbin,China,TNA,Jinan,China,1314
KMG,Kunming,China,CKG,Chongqing,China,5110
CGO,Zhengzhou,China,SHE,Shenyang,China,4526
CKG,Chongqing,China,CSX,Changsha,China,1404
CKG,Chongqing,China,LHW,Lanzhou,China,400
CSX,Changsha,China,ZUH,Zhuhai,China,2652
CTU,Chengdu,China,LHW,Lanzhou,China,1700
HFE,Hefei,China,HKG,Hong Kong,Hong Kong (sar) China,1232
KMG,Kunming,China,SHA,Shanghai,China,9052
KWL,Guilin,China,ZUH,Zhuhai,China,5300
LHW,Lanzhou,China,HKG,Hong Kong,Hong Kong (sar) China,624
LHW,Lanzhou,China,XIY,Xi'an,China,9048
NGB,Ningbo,China,CAN,Guangzhou,China,3565
NGB,Ningbo,China,SHA,Shanghai,China,3212
PEK,Beijing,China,TAO,Qingdao,China,2964
HKG,Hong Kong,Hong Kong (sar) China,HFE,Hefei,China,1232
HKG,Hong Kong,Hong Kong (sar) China,PVG,Shanghai,China,1435
HYN,Huangyan,China,CAN,Guangzhou,China,3565
KMG,Kunming,China,LZO,Luzhou,China,450
KMG,Kunming,China,XIY,Xi'an,China,900
LHW,Lanzhou,China,XIY,Xi'an,China,5800
LZO,Luzhou,China,KMG,Kunming,China,450
CSX,Changsha,China,CKG,Chongqing,China,1404
CTU,Chengdu,China,KMG,Kunming,China,6510
CTU,Chengdu,China,SJW,Shijiazhuang,China,1278
FOC,Fuzhou,China,HGH,Hangzhou,China,1386
FOC,Fuzhou,China,KMG,Kunming,China,1898
HGH,Hangzhou,China,FOC,Fuzhou,China,1386
CAN,Guangzhou,China,KHN,Nanchang,China,7688
CAN,Guangzhou,China,WNZ,Wenzhou,China,4526
CGO,Zhengzhou,China,SHA,Shanghai,China,3782
DNH,Dunhuang,China,URC,Urumqi,China,2184
SHA,Shanghai,China,CTU,Chengdu,China,4526
SHA,Shanghai,China,KMG,Kunming,China,9052
SHA,Shanghai,China,NGB,Ningbo,China,3212
KWL,Guilin,China,XIY,Xi'an,China,9672
LHW,Lanzhou,China,CKG,Chongqing,China,400
LHW,Lanzhou,China,CTU,Chengdu,China,1700
LHW,Lanzhou,China,PEK,Beijing,China,14508
NGB,Ningbo,China,SHA,Shanghai,China,3565
PEK,Beijing,China,TAO,Qingdao,China,2421
PEK,Beijing,China,TNA,Jinan,China,8268
PEK,Beijing,China,XIY,Xi'an,China,18564
PVG,Shanghai,China,SZX,Shenzhen,China,1435
KHN,Nanchang,China,PEK,Beijing,China,6696
KMG,Kunming,China,CTU,Chengdu,China,6510
KMG,Kunming,China,FOC,Fuzhou,China,1898
KMG,Kunming,China,LUM,Luxi,China,1300
HKG,Hong Kong,Hong Kong (sar) China,NGB,Ningbo,China,4836
HSN,Zhoushan,China,NKG,Nanjing,China,1300
SZX,Shenzhen,China,HAK,Haikou,China,4526
TAO,Qingdao,China,PEK,Beijing,China,2964
TNA,Jinan,China,HKG,Hong Kong,Hong Kong (sar) China,1116
TNA,Jinan,China,HRB,Harbin,China,1314
TXN,Tunxi,China,HFE,Hefei,China,616
PEK,Beijing,China,LHW,Lanzhou,China,14508
PVG,Shanghai,China,HKG,Hong Kong,Hong Kong (sar) China,1435
XIY,Xi'an,China,LHW,Lanzhou,China,11076
ZUH,Zhuhai,China,KWL,Guilin,China,5300
SHA,Shanghai,China,CSX,Changsha,China,3782
SHA,Shanghai,China,CSX,Changsha,China,4836
SHA,Shanghai,China,KHN,Nanchang,China,7688
SHA,Shanghai,China,WNZ,Wenzhou,China,3782
BHY,Beihai,China,SZX,Shenzhen,China,2028
KMG,Kunming,China,LYA,Luoyang,China,450
LUM,Luxi,China,KMG,Kunming,China,1100
LYA,Luoyang,China,KMG,Kunming,China,450
NGB,Ningbo,China,SHA,Shanghai,China,8268
PEK,Beijing,China,KHN,Nanchang,China,6696
PEK,Beijing,China,YNT,Yantai,China,4836
JHG,Jinghong,China,LJG,Lijiang,China,5110
KHN,Nanchang,China,CAN,Guangzhou,China,7688
SHA,Shanghai,China,NGB,Ningbo,China,3565
LJG,Lijiang,China,JHG,Jinghong,China,5110
LYA,Luoyang,China,SHA,Shanghai,China,450
NGB,Ningbo,China,HKG,Hong Kong,Hong Kong (sar) China,4836
NKG,Nanjing,China,HSN,Zhoushan,China,1300
NKG,Nanjing,China,XIY,Xi'an,China,2700
PEK,Beijing,China,TAO,Qingdao,China,5332
SZX,Shenzhen,China,PVG,Shanghai,China,1435
TAO,Qingdao,China,PEK,Beijing,China,2421
TNA,Jinan,China,CTU,Chengdu,China,1736
TNA,Jinan,China,PEK,Beijing,China,8268
TSN,Tianjin,China,SHA,Shanghai,China,4526
TYN,Taiyuan,China,HGH,Hangzhou,China,1898
WNZ,Wenzhou,China,SHA,Shanghai,China,3782
DLC,Dalian,China,TAO,Qingdao,China,1035
DYG,Dayong,China,XIY,Xi'an,China,2652
FOC,Fuzhou,China,XIY,Xi'an,China,900
HFE,Hefei,China,HGH,Hangzhou,China,1386
HGH,Hangzhou,China,HFE,Hefei,China,1386
HGH,Hangzhou,China,HKG,Hong Kong,Hong Kong (sar) China,8624
SHA,Shanghai,China,NGB,Ningbo,China,8268
SHA,Shanghai,China,SJW,Shijiazhuang,China,3782
SHA,Shanghai,China,XMN,Xiamen,China,7688
SHE,Shenyang,China,CGO,Zhengzhou,China,4526
SJW,Shijiazhuang,China,CTU,Chengdu,China,1278
SJW,Shijiazhuang,China,SHA,Shanghai,China,3782
SJW,Shijiazhuang,China,WNZ,Wenzhou,China,1314
CAN,Guangzhou,China,TYN,Taiyuan,China,4526
CKG,Chongqing,China,SHA,Shanghai,China,9052
TAO,Qingdao,China,XIY,Xi'an,China,1092
PVG,Shanghai,China,ZUH,Zhuhai,China,4526
XIY,Xi'an,China,CTU,Chengdu,China,4212
XIY,Xi'an,China,KMG,Kunming,China,1100
XIY,Xi'an,China,LHW,Lanzhou,China,5800
XIY,Xi'an,China,PEK,Beijing,China,13728
XUZ,Xuzhou,China,CKG,Chongqing,China,650
HKG,Hong Kong,Hong Kong (sar) China,HGH,Hangzhou,China,8778
JHG,Jinghong,China,KMG,Kunming,China,1100
KHN,Nanchang,China,KMG,Kunming,China,1300
KHN,Nanchang,China,KMG,Kunming,China,1800
XIY,Xi'an,China,TAO,Qingdao,China,1092
XMN,Xiamen,China,SHA,Shanghai,China,7688
YNT,Yantai,China,PEK,Beijing,China,4836
XIY,Xi'an,China,KWL,Guilin,China,9672
SHA,Shanghai,China,LYA,Luoyang,China,450
KMG,Kunming,China,JHG,Jinghong,China,1100
KMG,Kunming,China,KHN,Nanchang,China,1300
KMG,Kunming,China,KHN,Nanchang,China,1800
KMG,Kunming,China,SWA,Shantou,China,650
KMG,Kunming,China,YIH,Yichang,China,1314
KMG,Kunming,China,ZUH,Zhuhai,China,1314
ZUH,Zhuhai,China,CSX,Changsha,China,2652
KMG,Kunming,China,KWE,Guiyang,China,3212
KMG,Kunming,China,SHA,Shanghai,China,6510
KWE,Guiyang,China,KMG,Kunming,China,3212
LYA,Luoyang,China,PEK,Beijing,China,1550
SZX,Shenzhen,China,XIY,Xi'an,China,2940
TAO,Qingdao,China,PEK,Beijing,China,5332
URC,Urumqi,China,DNH,Dunhuang,China,4212
URC,Urumqi,China,XIY,Xi'an,China,6510
BSD,Baoshan,China,KMG,Kunming,China,4526
CAN,Guangzhou,China,HGH,Hangzhou,China,9548
CSX,Changsha,China,KMG,Kunming,China,9052
CSX,Changsha,China,NGB,Ningbo,China,3212
NKG,Nanjing,China,YIH,Yichang,China,1400
PEK,Beijing,China,LYA,Luoyang,China,1550
WNZ,Wenzhou,China,CAN,Guangzhou,China,4526
XIY,Xi'an,China,NKG,Nanjing,China,2700
XIY,Xi'an,China,URC,Urumqi,China,6510
ZUH,Zhuhai,China,PVG,Shanghai,China,4526
PVG,Shanghai,China,SZX,Shenzhen,China,11346
PVG,Shanghai,China,SZX,Shenzhen,China,4526
PVG,Shanghai,China,SZX,Shenzhen,China,2184
PVG,Shanghai,China,TAO,Qingdao,China,17784
CSX,Changsha,China,NKG,Nanjing,China,1314
CTU,Chengdu,China,KWE,Guiyang,China,1400
CTU,Chengdu,China,LHW,Lanzhou,China,9672
DLU,Dali,China,JHG,Jinghong,China,5256
DNH,Dunhuang,China,PEK,Beijing,China,4836
DYG,Dayong,China,NKG,Nanjing,China,900
HAK,Haikou,China,PVG,Shanghai,China,8339
HFE,Hefei,China,SHA,Shanghai,China,9548
HGH,Hangzhou,China,CAN,Guangzhou,China,9548
HGH,Hangzhou,China,TAO,Qingdao,China,616
CAN,Guangzhou,China,TNA,Jinan,China,4526
PVG,Shanghai,China,TAO,Qingdao,China,3570
SHA,Shanghai,China,CGO,Zhengzhou,China,4774
SHA,Shanghai,China,CKG,Chongqing,China,9052
SHA,Shanghai,China,KMG,Kunming,China,6510
SHA,Shanghai,China,URC,Urumqi,China,3497
SWA,Shantou,China,KMG,Kunming,China,650
SZX,Shenzhen,China,BHY,Beihai,China,2028
SZX,Shenzhen,China,PVG,Shanghai,China,11346
SZX,Shenzhen,China,PVG,Shanghai,China,4526
SZX,Shenzhen,China,PVG,Shanghai,China,2184
TAO,Qingdao,China,DLC,Dalian,China,1035
TAO,Qingdao,China,PVG,Shanghai,China,17784
URC,Urumqi,China,SHA,Shanghai,China,3497
XIY,Xi'an,China,DYG,Dayong,China,2652
XIY,Xi'an,China,FOC,Fuzhou,China,900
YIH,Yichang,China,KMG,Kunming,China,1314
ZUH,Zhuhai,China,KMG,Kunming,China,1314
HKG,Hong Kong,Hong Kong (sar) China,PVG,Shanghai,China,17940
JHG,Jinghong,China,DLU,Dali,China,4526
KHN,Nanchang,China,XMN,Xiamen,China,3844
KMG,Kunming,China,BSD,Baoshan,China,4526
KMG,Kunming,China,CSX,Changsha,China,9052
DLU,Dali,China,KMG,Kunming,China,11534
DNH,Dunhuang,China,LHW,Lanzhou,China,7020
DYG,Dayong,China,HFE,Hefei,China,924
HAK,Haikou,China,KMG,Kunming,China,3212
HFE,Hefei,China,DYG,Dayong,China,924
TAO,Qingdao,China,PVG,Shanghai,China,3570
KMG,Kunming,China,NNG,Nanning,China,900
KMG,Kunming,China,TSN,Tianjin,China,1314
KWE,Guiyang,China,CTU,Chengdu,China,1400
LHW,Lanzhou,China,CTU,Chengdu,China,9672
LHW,Lanzhou,China,URC,Urumqi,China,4212
LZO,Luzhou,China,SHA,Shanghai,China,450
NGB,Ningbo,China,CSX,Changsha,China,3212
NKG,Nanjing,China,CSX,Changsha,China,1314
NKG,Nanjing,China,DYG,Dayong,China,900
NNG,Nanning,China,KMG,Kunming,China,900
PEK,Beijing,China,DNH,Dunhuang,China,4836
HKG,Hong Kong,Hong Kong (sar) China,TXN,Tunxi,China,616
JHG,Jinghong,China,KMG,Kunming,China,35478
TYN,Taiyuan,China,CAN,Guangzhou,China,4526
PVG,Shanghai,China,HAK,Haikou,China,8339
PVG,Shanghai,China,HKG,Hong Kong,Hong Kong (sar) China,17940
PVG,Shanghai,China,SHE,Shenyang,China,4836
PVG,Shanghai,China,WUS,Wuyishan,China,1248
SHA,Shanghai,China,HFE,Hefei,China,9548
KMG,Kunming,China,DLU,Dali,China,12264
KMG,Kunming,China,HAK,Haikou,China,3212
KMG,Kunming,China,JHG,Jinghong,China,34748
KMG,Kunming,China,KWL,Guilin,China,250
KMG,Kunming,China,YBP,Yibin,China,900
KWL,Guilin,China,KMG,Kunming,China,250
LHW,Lanzhou,China,DNH,Dunhuang,China,7020
YIH,Yichang,China,NKG,Nanjing,China,1400
SHA,Shanghai,China,LZO,Luzhou,China,450
SHA,Shanghai,China,YBP,Yibin,China,1314
SHE,Shenyang,China,PVG,Shanghai,China,4836
SZX,Shenzhen,China,WNZ,Wenzhou,China,1098
TAO,Qingdao,China,HGH,Hangzhou,China,616
TAO,Qingdao,China,URC,Urumqi,China,1404
TSN,Tianjin,China,KMG,Kunming,China,1314
NGB,Ningbo,China,TAO,Qingdao,China,1035
PEK,Beijing,China,SHA,Shanghai,China,34432
URC,Urumqi,China,LHW,Lanzhou,China,2184
URC,Urumqi,China,TAO,Qingdao,China,1404
PEK,Beijing,China,YBP,Yibin,China,1898
PVG,Shanghai,China,WNZ,Wenzhou,China,9052
PVG,Shanghai,China,XIY,Xi'an,China,8339
XMN,Xiamen,China,KHN,Nanchang,China,5456
YBP,Yibin,China,SHA,Shanghai,China,1314
SHA,Shanghai,China,PEK,Beijing,China,34701
SHA,Shanghai,China,YIH,Yichang,China,1314
TAO,Qingdao,China,NGB,Ningbo,China,1035
TNA,Jinan,China,CAN,Guangzhou,China,4526
TXN,Tunxi,China,HKG,Hong Kong,Hong Kong (sar) China,616
WNZ,Wenzhou,China,PVG,Shanghai,China,9052
XIY,Xi'an,China,PVG,Shanghai,China,3766
YBP,Yibin,China,KMG,Kunming,China,900
YBP,Yibin,China,PEK,Beijing,China,1898
YIH,Yichang,China,SHA,Shanghai,China,1314
CAN,Guangzhou,China,TAO,Qingdao,China,4526
CAN,Guangzhou,China,TXN,Tunxi,China,7154
CSX,Changsha,China,LHW,Lanzhou,China,2652
CSX,Changsha,China,WNZ,Wenzhou,China,1314
CTU,Chengdu,China,KMG,Kunming,China,8176
CTU,Chengdu,China,TAO,Qingdao,China,2808
DIG,Diqing,China,KMG,Kunming,China,14162
HGH,Hangzhou,China,KWL,Guilin,China,4526
HKG,Hong Kong,Hong Kong (sar) China,KHN,Nanchang,China,1116
HKG,Hong Kong,Hong Kong (sar) China,NKG,Nanjing,China,4836
HKG,Hong Kong,Hong Kong (sar) China,PVG,Shanghai,China,23672
KHN,Nanchang,China,HKG,Hong Kong,Hong Kong (sar) China,1116
KMG,Kunming,China,CTU,Chengdu,China,8176
KMG,Kunming,China,DIG,Diqing,China,14162
KMG,Kunming,China,KWL,Guilin,China,3570
KMG,Kunming,China,PEK,Beijing,China,4672
KMG,Kunming,China,PEK,Beijing,China,13020
KMG,Kunming,China,YBP,Yibin,China,3212
KWL,Guilin,China,HGH,Hangzhou,China,4526
KWL,Guilin,China,KMG,Kunming,China,3570
LHW,Lanzhou,China,CSX,Changsha,China,2652
LHW,Lanzhou,China,WNZ,Wenzhou,China,584
NKG,Nanjing,China,HKG,Hong Kong,Hong Kong (sar) China,4836
PEK,Beijing,China,KMG,Kunming,China,4672
PEK,Beijing,China,KMG,Kunming,China,13020
PEK,Beijing,China,PVG,Shanghai,China,780
PEK,Beijing,China,WUH,Wuhan,China,16740
PVG,Shanghai,China,HKG,Hong Kong,Hong Kong (sar) China,23941
PVG,Shanghai,China,SZX,Shenzhen,China,11567
SHA,Shanghai,China,TNA,Jinan,China,3782
SZX,Shenzhen,China,PVG,Shanghai,China,11567
SZX,Shenzhen,China,TYN,Taiyuan,China,1898
TAO,Qingdao,China,CAN,Guangzhou,China,4526
TAO,Qingdao,China,CTU,Chengdu,China,2808
TNA,Jinan,China,SHA,Shanghai,China,3782
TNA,Jinan,China,URC,Urumqi,China,992
TXN,Tunxi,China,CAN,Guangzhou,China,7154
TYN,Taiyuan,China,SZX,Shenzhen,China,1898
URC,Urumqi,China,TNA,Jinan,China,992
WNZ,Wenzhou,China,CSX,Changsha,China,1314
WNZ,Wenzhou,China,LHW,Lanzhou,China,584
WUH,Wuhan,China,PEK,Beijing,China,16740
XIY,Xi'an,China,YBP,Yibin,China,450
YBP,Yibin,China,KMG,Kunming,China,3212
YBP,Yibin,China,XIY,Xi'an,China,450
CAN,Guangzhou,China,PVG,Shanghai,China,3432
CAN,Guangzhou,China,WUH,Wuhan,China,9052
CKG,Chongqing,China,XIY,Xi'an,China,8268
CSX,Changsha,China,HGH,Hangzhou,China,2002
FOC,Fuzhou,China,PEK,Beijing,China,3844
HFE,Hefei,China,SZX,Shenzhen,China,2002
HGH,Hangzhou,China,CSX,Changsha,China,2002
HRB,Harbin,China,PVG,Shanghai,China,2652
INC,Yinchuan,China,XIY,Xi'an,China,7488
KHN,Nanchang,China,PVG,Shanghai,China,3844
KHN,Nanchang,China,SZX,Shenzhen,China,3844
KMG,Kunming,China,XIY,Xi'an,China,4836
NGB,Ningbo,China,PEK,Beijing,China,4836
NNG,Nanning,China,PVG,Shanghai,China,4836
PEK,Beijing,China,FOC,Fuzhou,China,3844
PEK,Beijing,China,NGB,Ningbo,China,4836
PVG,Shanghai,China,CAN,Guangzhou,China,3432
PVG,Shanghai,China,HRB,Harbin,China,2652
PVG,Shanghai,China,KHN,Nanchang,China,3844
