Source,Source City,Source Country,Target,Target City,Target Country,Weight
EWR,New York,USA,BUF,Buffalo,USA,124
EWR,New York,USA,BUF,Buffalo,USA,2852
EWR,New York,USA,CAE,Columbia (US) SC,USA,37
EWR,New York,USA,CMH,Columbus (US) OH,USA,2604
EWR,New York,USA,CVG,Cincinnati,USA,50
JAX,Jacksonville (US) FL,USA,EWR,New York,USA,3720
LAN,Lansing,USA,CLE,Cleveland,USA,2033
CLE,Cleveland,USA,LEX,Lexington,USA,1184
CLE,Cleveland,USA,MDW,Chicago,USA,5700
CLE,Cleveland,USA,ORD,Chicago,USA,9700
CLE,Cleveland,USA,TPA,Tampa,USA,1200
FLL,Fort Lauderdale,USA,CLE,Cleveland,USA,4495
IAH,Houston,USA,BWI,Baltimore,USA,4935
IAH,Houston,USA,CAE,Columbia (US) SC,USA,2850
IAH,Houston,USA,DCA,Washington,USA,16536
IAH,Houston,USA,DSM,Des Moines,USA,2600
IAH,Houston,USA,HNL,Honolulu,USA,8773
IAH,Houston,USA,IAD,Washington,USA,744
IAH,Houston,USA,ICT,Wichita,USA,37
IAH,Houston,USA,IND,Indianapolis,USA,620
IAH,Houston,USA,JAX,Jacksonville (US) FL,USA,620
IND,Indianapolis,USA,EWR,New York,USA,5700
JAX,Jacksonville (US) FL,USA,EWR,New York,USA,5928
LAS,Las Vegas,USA,IAH,Houston,USA,8742
LAX,Los Angeles,USA,IAH,Houston,USA,7936
LFT,Lafayette,USA,IAH,Houston,USA,148
LIT,Little Rock,USA,IAH,Houston,USA,7100
PIT,Pittsburgh,USA,IAH,Houston,USA,3016
RDU,Raleigh/Durham,USA,EWR,New York,USA,4100
RDU,Raleigh/Durham,USA,EWR,New York,USA,3968
RDU,Raleigh/Durham,USA,EWR,New York,USA,3224
SAN,San Diego,USA,IAH,Houston,USA,9145
LRD,Laredo,USA,IAH,Houston,USA,962
MCI,Kansas City,USA,CLE,Cleveland,USA,5300
MDW,Chicago,USA,CLE,Cleveland,USA,155
IAH,Houston,USA,LRD,Laredo,USA,2900
IAH,Houston,USA,MIA,Miami,USA,5425
IAH,Houston,USA,OKC,Oklahoma City,USA,6572
SEA,Seattle,USA,EWR,New York,USA,4392
SLC,Salt Lake City,USA,IAH,Houston,USA,4650
SRQ,Sarasota/Bradenton,USA,EWR,New York,USA,155
STL,St Louis,USA,EWR,New York,USA,5700
IAH,Houston,USA,BWI,Baltimore,USA,5673
IAH,Houston,USA,DEN,Denver,USA,8680
IAH,Houston,USA,ELP,El Paso,USA,9256
IAH,Houston,USA,EWR,New York,USA,5922
IAH,Houston,USA,EWR,New York,USA,210
IND,Indianapolis,USA,CLE,Cleveland,USA,1110
LAX,Los Angeles,USA,EWR,New York,USA,2379
LEX,Lexington,USA,CLE,Cleveland,USA,1750
LGA,New York,USA,BOS,Boston,USA,155
LGA,New York,USA,IAH,Houston,USA,10088
IAH,Houston,USA,LAS,Las Vegas,USA,4941
IAH,Houston,USA,LAX,Los Angeles,USA,174
IAH,Houston,USA,LEX,Lexington,USA,2800
IAH,Houston,USA,MCO,Orlando,USA,1240
EWR,New York,USA,RIC,Richmond (US),USA,155
EWR,New York,USA,RSW,Fort Myers,USA,4185
EWR,New York,USA,SAV,Savannah,USA,2900
MIA,Miami,USA,IAH,Houston,USA,8432
MKE,Milwaukee,USA,EWR,New York,USA,5250
IAH,Houston,USA,SDF,Louisville,USA,6000
IAH,Houston,USA,SJC,San Jose (US),USA,620
IAH,Houston,USA,SJC,San Jose (US),USA,3968
IAH,Houston,USA,SLC,Salt Lake City,USA,3968
EWR,New York,USA,IAH,Houston,USA,7068
EWR,New York,USA,IAH,Houston,USA,4644
EWR,New York,USA,IAH,Houston,USA,10188
EWR,New York,USA,MCO,Orlando,USA,496
EWR,New York,USA,MCO,Orlando,USA,2480
EWR,New York,USA,MSY,New Orleans,USA,10292
EWR,New York,USA,MSY,New Orleans,USA,124
HNL,Honolulu,USA,IAH,Houston,USA,6656
IAH,Houston,USA,AUS,Austin,USA,5010
LAX,Los Angeles,USA,IAH,Houston,USA,501
LFT,Lafayette,USA,IAH,Houston,USA,3120
LGA,New York,USA,CLE,Cleveland,USA,1739
LGA,New York,USA,CLE,Cleveland,USA,5828
MCO,Orlando,USA,IAH,Houston,USA,564
DTW,Detroit,USA,EWR,New York,USA,3640
EWR,New York,USA,ATL,Atlanta,USA,12168
MCO,Orlando,USA,EWR,New York,USA,282
MDT,Harrisburg,USA,CLE,Cleveland,USA,1776
IAH,Houston,USA,MAF,Midland/odessa,USA,7450
IAH,Houston,USA,MFE,Mcallen,USA,155
IAH,Houston,USA,MSP,Minneapolis/St Paul,USA,5824
IAH,Houston,USA,OKC,Oklahoma City,USA,6000
IAH,Houston,USA,ORD,Chicago,USA,6204
IAH,Houston,USA,ORD,Chicago,USA,10187
MSN,Madison,USA,CLE,Cleveland,USA,1400
MSP,Minneapolis/St Paul,USA,EWR,New York,USA,496
MSP,Minneapolis/St Paul,USA,IAH,Houston,USA,10664
IAH,Houston,USA,SHV,Shreveport,USA,1295
MCO,Orlando,USA,IAH,Houston,USA,11346
MFE,Mcallen,USA,IAH,Houston,USA,5673
MIA,Miami,USA,EWR,New York,USA,3565
EWR,New York,USA,CLE,Cleveland,USA,5208
EWR,New York,USA,DTW,Detroit,USA,5408
IAH,Houston,USA,TPA,Tampa,USA,5177
JAN,Jackson (US) MS,USA,IAH,Houston,USA,74
JFK,New York,USA,CLE,Cleveland,USA,1073
JFK,New York,USA,CLE,Cleveland,USA,1050
LAS,Las Vegas,USA,EWR,New York,USA,9610
IAH,Houston,USA,ORD,Chicago,USA,7564
IAH,Houston,USA,ORD,Chicago,USA,620
IAH,Houston,USA,PHX,Phoenix,USA,7192
EWR,New York,USA,SLC,Salt Lake City,USA,3348
EWR,New York,USA,STT,St Thomas Island,"Virgin Islands, US",1736
EYW,Key West,USA,MCO,Orlando,USA,1102
FLL,Fort Lauderdale,USA,EWR,New York,USA,208
FLL,Fort Lauderdale,USA,IAH,Houston,USA,1705
OAK,Oakland,USA,SEA,Seattle,USA,155
OKC,Oklahoma City,USA,EWR,New York,USA,2650
MCO,Orlando,USA,IAH,Houston,USA,6510
MDW,Chicago,USA,CLE,Cleveland,USA,555
MLU,Monroe,USA,IAH,Houston,USA,1300
IAH,Houston,USA,CVG,Cincinnati,USA,155
IAH,Houston,USA,DAY,Dayton,USA,2850
IAH,Houston,USA,DFW,Dallas/Fort Worth,USA,11440
IAH,Houston,USA,DFW,Dallas/Fort Worth,USA,3102
MKE,Milwaukee,USA,EWR,New York,USA,37
MSY,New Orleans,USA,CLE,Cleveland,USA,2850
MSY,New Orleans,USA,IAH,Houston,USA,2325
ORF,Norfolk,USA,EWR,New York,USA,2600
EYW,Key West,USA,MIA,Miami,USA,2052
FLL,Fort Lauderdale,USA,IAH,Houston,USA,2480
IAH,Houston,USA,ORF,Norfolk,USA,1600
IAH,Houston,USA,PBI,West Palm Beach,USA,104
IAH,Houston,USA,SAT,San Antonio,USA,4160
IAH,Houston,USA,SAT,San Antonio,USA,18894
PBI,West Palm Beach,USA,IAH,Houston,USA,4175
PHL,Philadelphia,USA,CLE,Cleveland,USA,124
PHX,Phoenix,USA,IAH,Houston,USA,4758
IAH,Houston,USA,TPA,Tampa,USA,4340
IAH,Houston,USA,TPA,Tampa,USA,124
IAH,Houston,USA,VCT,Victoria (US),USA,2650
MOB,Mobile,USA,IAH,Houston,USA,2479
MOB,Mobile,USA,IAH,Houston,USA,2800
ORF,Norfolk,USA,EWR,New York,USA,124
PBI,West Palm Beach,USA,EWR,New York,USA,620
PBI,West Palm Beach,USA,EWR,New York,USA,4988
RIC,Richmond (US),USA,EWR,New York,USA,2288
RSW,Fort Myers,USA,CLE,Cleveland,USA,2480
RSW,Fort Myers,USA,CLE,Cleveland,USA,372
EWR,New York,USA,IAH,Houston,USA,4805
EWR,New York,USA,JAX,Jacksonville (US) FL,USA,1550
EWR,New York,USA,LAX,Los Angeles,USA,124
EWR,New York,USA,MCO,Orlando,USA,20812
EWR,New York,USA,MEM,Memphis,USA,1628
LGA,New York,USA,MDW,Chicago,USA,155
MCO,Orlando,USA,CLE,Cleveland,USA,5735
MCO,Orlando,USA,IAH,Houston,USA,6179
MEM,Memphis,USA,IAH,Houston,USA,851
MFE,Mcallen,USA,IAH,Houston,USA,520
IAH,Houston,USA,RSW,Fort Myers,USA,5177
IAH,Houston,USA,SJC,San Jose (US),USA,208
IAH,Houston,USA,SJC,San Jose (US),USA,3666
IAH,Houston,USA,STL,St Louis,USA,7250
LAX,Los Angeles,USA,CLE,Cleveland,USA,5425
LGA,New York,USA,CLE,Cleveland,USA,4450
LRD,Laredo,USA,IAH,Houston,USA,2900
GSP,Greenville (US) SC,USA,EWR,New York,USA,2950
IAD,Washington,USA,CLE,Cleveland,USA,2072
IAH,Houston,USA,AUS,Austin,USA,4941
IAH,Houston,USA,AVL,Asheville,USA,1110
IAH,Houston,USA,BDL,Hartford,USA,3224
PNS,Pensacola,USA,IAH,Houston,USA,4800
PWM,Portland (US) ME,USA,EWR,New York,USA,1768
RIC,Richmond (US),USA,CLE,Cleveland,USA,3950
RSW,Fort Myers,USA,IAH,Houston,USA,1500
OAK,Oakland,USA,BWI,Baltimore,USA,155
OMA,Omaha,USA,IAH,Houston,USA,5900
ORF,Norfolk,USA,EWR,New York,USA,37
PHX,Phoenix,USA,IAH,Houston,USA,1500
PHX,Phoenix,USA,IAH,Houston,USA,668
IAH,Houston,USA,HNL,Honolulu,USA,6656
IAH,Houston,USA,LAX,Los Angeles,USA,10230
IAH,Houston,USA,MAF,Midland/odessa,USA,37
IAH,Houston,USA,AEX,Alexandria (US),USA,5750
IAH,Houston,USA,ANC,Anchorage,USA,4941
IAH,Houston,USA,AUS,Austin,USA,200
IAH,Houston,USA,AUS,Austin,USA,4216
IAH,Houston,USA,AUS,Austin,USA,6820
IAH,Houston,USA,BOS,Boston,USA,728
PBI,West Palm Beach,USA,IAH,Houston,USA,1395
PIT,Pittsburgh,USA,IAH,Houston,USA,5750
PIT,Pittsburgh,USA,MKE,Milwaukee,USA,155
PLB,Plattsburgh,USA,BTV,Burlington (US) VT,USA,912
PWM,Portland (US) ME,USA,ALB,Albany (US) NY,USA,1900
PWM,Portland (US) ME,USA,CLE,Cleveland,USA,1750
RIC,Richmond (US),USA,IAH,Houston,USA,2950
ICT,Wichita,USA,IAH,Houston,USA,37
IND,Indianapolis,USA,IAH,Houston,USA,3720
JAX,Jacksonville (US) FL,USA,IAH,Houston,USA,465
IAH,Houston,USA,DEN,Denver,USA,11340
EWR,New York,USA,MYR,Myrtle Beach,USA,3807
EWR,New York,USA,PHL,Philadelphia,USA,1150
EWR,New York,USA,PIT,Pittsburgh,USA,5350
EWR,New York,USA,PWM,Portland (US) ME,USA,496
PIT,Pittsburgh,USA,EWR,New York,USA,3640
PLB,Plattsburgh,USA,SLK,Saranac Lake,USA,836
PVD,Providence,USA,ALB,Albany (US) NY,USA,988
RDU,Raleigh/Durham,USA,IAH,Houston,USA,416
ROC,Rochester (US) NY,USA,ALB,Albany (US) NY,USA,1824
SFO,San Francisco,USA,IAH,Houston,USA,5220
IAH,Houston,USA,VPS,Valparaiso,USA,2220
IND,Indianapolis,USA,EWR,New York,USA,124
LAS,Las Vegas,USA,EWR,New York,USA,860
LAS,Las Vegas,USA,EWR,New York,USA,19764
LAS,Las Vegas,USA,IAH,Houston,USA,1647
LAX,Los Angeles,USA,EWR,New York,USA,17050
LAX,Los Angeles,USA,IAH,Houston,USA,174
MFE,Mcallen,USA,IAH,Houston,USA,8178
MKE,Milwaukee,USA,IAH,Houston,USA,4400
MLU,Monroe,USA,IAH,Houston,USA,1998
MSY,New Orleans,USA,IAH,Houston,USA,15510
MCI,Kansas City,USA,MSP,Minneapolis/St Paul,USA,155
MIA,Miami,USA,EWR,New York,USA,3807
MIA,Miami,USA,IAH,Houston,USA,2325
SAN,San Diego,USA,IAH,Houston,USA,4575
SAT,San Antonio,USA,IAH,Houston,USA,4941
SFO,San Francisco,USA,IAH,Houston,USA,8990
RSW,Fort Myers,USA,CLE,Cleveland,USA,1085
SAT,San Antonio,USA,IAH,Houston,USA,8184
SFO,San Francisco,USA,EWR,New York,USA,4340
SFO,San Francisco,USA,EWR,New York,USA,10492
IAH,Houston,USA,PDX,Portland (US) OR,USA,620
IAH,Houston,USA,PNS,Pensacola,USA,3720
IAH,Houston,USA,SAN,San Diego,USA,1169
LAX,Los Angeles,USA,CLE,Cleveland,USA,4644
LEX,Lexington,USA,EWR,New York,USA,592
MAF,Midland/odessa,USA,IAH,Houston,USA,7450
SAT,San Antonio,USA,IAH,Houston,USA,5735
SEA,Seattle,USA,EWR,New York,USA,7316
IAH,Houston,USA,BRO,Brownsville,USA,7700
IAH,Houston,USA,CLT,Charlotte,USA,2288
IAH,Houston,USA,EWR,New York,USA,2852
IAH,Houston,USA,EWR,New York,USA,5160
IAH,Houston,USA,EWR,New York,USA,10188
IAH,Houston,USA,FLL,Fort Lauderdale,USA,1705
IAH,Houston,USA,IND,Indianapolis,USA,4650
EYW,Key West,USA,FLL,Fort Lauderdale,USA,3382
FLL,Fort Lauderdale,USA,EYW,Key West,USA,3724
SDF,Louisville,USA,CLE,Cleveland,USA,3750
LEX,Lexington,USA,IAH,Houston,USA,2850
MCO,Orlando,USA,EWR,New York,USA,104
MCO,Orlando,USA,IAH,Houston,USA,1240
MCO,Orlando,USA,MIA,Miami,USA,3002
MDT,Harrisburg,USA,CLE,Cleveland,USA,1400
ORD,Chicago,USA,EWR,New York,USA,22360
ORF,Norfolk,USA,EWR,New York,USA,4850
PHL,Philadelphia,USA,CLE,Cleveland,USA,3550
MSP,Minneapolis/St Paul,USA,CLE,Cleveland,USA,148
OKC,Oklahoma City,USA,IAH,Houston,USA,6572
TUS,Tucson,USA,IAH,Houston,USA,3224
TYS,Knoxville,USA,CLE,Cleveland,USA,1517
SYR,Syracuse,USA,CLE,Cleveland,USA,4050
TUL,Tulsa,USA,IAH,Houston,USA,3350
TUL,Tulsa,USA,IAH,Houston,USA,3844
TUL,Tulsa,USA,IAH,Houston,USA,2728
IAH,Houston,USA,OGG,Kahului,USA,7285
IAH,Houston,USA,RDU,Raleigh/Durham,USA,155
MFE,Mcallen,USA,IAH,Houston,USA,155
MHT,Manchester (US),USA,EWR,New York,USA,4700
MSP,Minneapolis/St Paul,USA,IAH,Houston,USA,5616
SNA,Santa Ana,USA,IAH,Houston,USA,183
TPA,Tampa,USA,EWR,New York,USA,104
GSP,Greenville (US) SC,USA,CLE,Cleveland,USA,592
SLK,Saranac Lake,USA,PLB,Plattsburgh,USA,836
SMF,Sacramento,USA,IAH,Houston,USA,10354
SNA,Santa Ana,USA,IAH,Houston,USA,155
SRQ,Sarasota/Bradenton,USA,EWR,New York,USA,3100
SRQ,Sarasota/Bradenton,USA,EWR,New York,USA,620
TPA,Tampa,USA,IAH,Houston,USA,5490
IAH,Houston,USA,FLL,Fort Lauderdale,USA,2480
IAH,Houston,USA,JAC,Jackson (US) WY,USA,732
IAH,Houston,USA,MCI,Kansas City,USA,1350
IAH,Houston,USA,MCI,Kansas City,USA,3224
IAH,Houston,USA,MCI,Kansas City,USA,496
MHT,Manchester (US),USA,CLE,Cleveland,USA,5050
MHT,Manchester (US),USA,EWR,New York,USA,3120
MIA,Miami,USA,MCO,Orlando,USA,3078
MKE,Milwaukee,USA,IAH,Houston,USA,155
MSP,Minneapolis/St Paul,USA,EWR,New York,USA,12584
PVD,Providence,USA,CLE,Cleveland,USA,5350
RIC,Richmond (US),USA,ORF,Norfolk,USA,155
ROC,Rochester (US) NY,USA,CLE,Cleveland,USA,4200
RSW,Fort Myers,USA,EWR,New York,USA,416
PDX,Portland (US) OR,USA,EWR,New York,USA,2604
TYS,Knoxville,USA,EWR,New York,USA,2650
IAH,Houston,USA,TUL,Tulsa,USA,3224
IND,Indianapolis,USA,IAH,Houston,USA,4650
LAX,Los Angeles,USA,IAH,Houston,USA,15035
LEX,Lexington,USA,EWR,New York,USA,250
MAF,Midland/odessa,USA,IAH,Houston,USA,74
OKC,Oklahoma City,USA,IAH,Houston,USA,6000
OMA,Omaha,USA,EWR,New York,USA,2850
ORD,Chicago,USA,IAH,Houston,USA,6204
ORD,Chicago,USA,IAH,Houston,USA,10187
ORF,Norfolk,USA,IAH,Houston,USA,1650
PBI,West Palm Beach,USA,IAH,Houston,USA,104
HPN,Westchester County,USA,ROC,Rochester (US) NY,USA,1292
IAH,Houston,USA,MSY,New Orleans,USA,2505
IAH,Houston,USA,MSY,New Orleans,USA,17019
SDF,Louisville,USA,CLE,Cleveland,USA,999
SDF,Louisville,USA,IAH,Houston,USA,6000
SFO,San Francisco,USA,EWR,New York,USA,8525
SJC,San Jose (US),USA,IAH,Houston,USA,620
SJC,San Jose (US),USA,IAH,Houston,USA,3968
SLC,Salt Lake City,USA,IAH,Houston,USA,3968
ORD,Chicago,USA,CLE,Cleveland,USA,37
ORD,Chicago,USA,IAH,Houston,USA,7316
ORD,Chicago,USA,IAH,Houston,USA,620
ORF,Norfolk,USA,RIC,Richmond (US),USA,350
PBI,West Palm Beach,USA,EWR,New York,USA,4805
PDX,Portland (US) OR,USA,EWR,New York,USA,5735
PHL,Philadelphia,USA,CLE,Cleveland,USA,2600
PHX,Phoenix,USA,IAH,Houston,USA,7564
RIC,Richmond (US),USA,EWR,New York,USA,4550
ROC,Rochester (US) NY,USA,EWR,New York,USA,7050
SAT,San Antonio,USA,CLE,Cleveland,USA,2900
SDF,Louisville,USA,EWR,New York,USA,74
LAX,Los Angeles,USA,EWR,New York,USA,5460
MCO,Orlando,USA,EYW,Key West,USA,1178
MDT,Harrisburg,USA,AVP,Wilkes-Barre,USA,38
PHL,Philadelphia,USA,EWR,New York,USA,620
RDU,Raleigh/Durham,USA,EWR,New York,USA,5304
MCO,Orlando,USA,EWR,New York,USA,3875
MHT,Manchester (US),USA,ALB,Albany (US) NY,USA,1900
MIA,Miami,USA,EWR,New York,USA,7688
MIA,Miami,USA,EWR,New York,USA,2976
TPA,Tampa,USA,IAH,Houston,USA,668
IAH,Houston,USA,SEA,Seattle,USA,10075
IAH,Houston,USA,TUS,Tucson,USA,4400
IAH,Houston,USA,VCT,Victoria (US),USA,74
IND,Indianapolis,USA,EWR,New York,USA,3875
IAH,Houston,USA,EWR,New York,USA,3100
RIC,Richmond (US),USA,ORF,Norfolk,USA,350
ROC,Rochester (US) NY,USA,EWR,New York,USA,185
RSW,Fort Myers,USA,CLE,Cleveland,USA,104
SHV,Shreveport,USA,IAH,Houston,USA,1295
SLC,Salt Lake City,USA,EWR,New York,USA,416
SNA,Santa Ana,USA,EWR,New York,USA,183
MSP,Minneapolis/St Paul,USA,CLE,Cleveland,USA,310
TYS,Knoxville,USA,CLE,Cleveland,USA,350
SAN,San Diego,USA,EWR,New York,USA,4472
SAT,San Antonio,USA,IAH,Houston,USA,4160
SAT,San Antonio,USA,IAH,Houston,USA,18894
SEA,Seattle,USA,ANC,Anchorage,USA,11346
SEA,Seattle,USA,BFI,Seattle,USA,155
STL,St Louis,USA,CLE,Cleveland,USA,185
TPA,Tampa,USA,EWR,New York,USA,5845
PDX,Portland (US) OR,USA,IAH,Houston,USA,620
JAC,Jackson (US) WY,USA,IAH,Houston,USA,732
IAH,Houston,USA,IND,Indianapolis,USA,4371
IAH,Houston,USA,JFK,New York,USA,3224
RSW,Fort Myers,USA,EWR,New York,USA,3844
RSW,Fort Myers,USA,IAH,Houston,USA,5177
SAN,San Diego,USA,EWR,New York,USA,8835
SAV,Savannah,USA,EWR,New York,USA,496
SDF,Louisville,USA,EWR,New York,USA,4350
SJC,San Jose (US),USA,IAH,Houston,USA,208
SJC,San Jose (US),USA,IAH,Houston,USA,3666
TPA,Tampa,USA,IAH,Houston,USA,4216
VCT,Victoria (US),USA,IAH,Houston,USA,2600
PIT,Pittsburgh,USA,EWR,New York,USA,155
PNS,Pensacola,USA,IAH,Houston,USA,3720
OGG,Kahului,USA,IAH,Houston,USA,7285
ORF,Norfolk,USA,IAH,Houston,USA,124
PHL,Philadelphia,USA,CLE,Cleveland,USA,185
PHX,Phoenix,USA,CLE,Cleveland,USA,4650
IAH,Houston,USA,OMA,Omaha,USA,3348
IAH,Houston,USA,OMA,Omaha,USA,496
IAH,Houston,USA,PBI,West Palm Beach,USA,3224
IAH,Houston,USA,PBI,West Palm Beach,USA,124
IAH,Houston,USA,PDX,Portland (US) OR,USA,9686
MBS,Saginaw,USA,CLE,Cleveland,USA,1653
MCI,Kansas City,USA,IAH,Houston,USA,1350
MCI,Kansas City,USA,IAH,Houston,USA,3224
MCI,Kansas City,USA,IAH,Houston,USA,496
MCO,Orlando,USA,EWR,New York,USA,496
MCO,Orlando,USA,EWR,New York,USA,2356
MIA,Miami,USA,CLE,Cleveland,USA,1950
MIA,Miami,USA,EYW,Key West,USA,1843
STL,St Louis,USA,IAH,Houston,USA,7300
SAN,San Diego,USA,EWR,New York,USA,496
SAN,San Diego,USA,IAH,Houston,USA,1169
SFO,San Francisco,USA,CLE,Cleveland,USA,3348
RDU,Raleigh/Durham,USA,IAH,Houston,USA,155
RSW,Fort Myers,USA,CLE,Cleveland,USA,1150
RSW,Fort Myers,USA,EWR,New York,USA,4185
IND,Indianapolis,USA,IAH,Houston,USA,4371
ALB,Albany (US) NY,USA,BTV,Burlington (US) VT,USA,1140
ATL,Atlanta,USA,CLE,Cleveland,USA,6400
BOS,Boston,USA,CLE,Cleveland,USA,600
BOS,Boston,USA,EWR,New York,USA,564
MSY,New Orleans,USA,EWR,New York,USA,10292
MSY,New Orleans,USA,EWR,New York,USA,124
MSY,New Orleans,USA,IAH,Houston,USA,2672
MSY,New Orleans,USA,IAH,Houston,USA,16836
ONT,Ontario,USA,SFO,San Francisco,USA,155
VPS,Valparaiso,USA,IAH,Houston,USA,2220
SNA,Santa Ana,USA,EWR,New York,USA,155
TPA,Tampa,USA,EWR,New York,USA,183
SAV,Savannah,USA,EWR,New York,USA,2900
SLC,Salt Lake City,USA,EWR,New York,USA,3348
STT,St Thomas Island,"Virgin Islands, US",EWR,New York,USA,1736
JAX,Jacksonville (US) FL,USA,EWR,New York,USA,1550
JAX,Jacksonville (US) FL,USA,TPA,Tampa,USA,1900
JFK,New York,USA,IAH,Houston,USA,3224
LAS,Las Vegas,USA,CLE,Cleveland,USA,13020
LAX,Los Angeles,USA,EWR,New York,USA,124
LEX,Lexington,USA,CLE,Cleveland,USA,629
BTV,Burlington (US) VT,USA,ALB,Albany (US) NY,USA,1216
BTV,Burlington (US) VT,USA,EWR,New York,USA,296
BWI,Baltimore,USA,HPN,Westchester County,USA,1254
BWI,Baltimore,USA,IAH,Houston,USA,5952
CLE,Cleveland,USA,ATL,Atlanta,USA,6550
CLE,Cleveland,USA,BOS,Boston,USA,400
CLE,Cleveland,USA,DCA,Washington,USA,185
CLE,Cleveland,USA,DCA,Washington,USA,3550
CLE,Cleveland,USA,DCA,Washington,USA,3224
AGS,Augusta (US) GA,USA,IAH,Houston,USA,1800
ALB,Albany (US) NY,USA,BUF,Buffalo,USA,1900
TUL,Tulsa,USA,IAH,Houston,USA,3120
MCO,Orlando,USA,EWR,New York,USA,20812
MDW,Chicago,USA,CLE,Cleveland,USA,5700
MDW,Chicago,USA,EWR,New York,USA,155
MEM,Memphis,USA,EWR,New York,USA,1924
ROC,Rochester (US) NY,USA,CLE,Cleveland,USA,37
SAN,San Diego,USA,CLE,Cleveland,USA,3844
SEA,Seattle,USA,IAH,Houston,USA,13795
SRQ,Sarasota/Bradenton,USA,TPA,Tampa,USA,496
TPA,Tampa,USA,SRQ,Sarasota/Bradenton,USA,496
TUS,Tucson,USA,IAH,Houston,USA,4400
VCT,Victoria (US),USA,IAH,Houston,USA,74
CLE,Cleveland,USA,ERI,Erie,USA,2109
CLE,Cleveland,USA,IND,Indianapolis,USA,5100
CLE,Cleveland,USA,MHT,Manchester (US),USA,37
CLE,Cleveland,USA,MKE,Milwaukee,USA,5900
CLE,Cleveland,USA,SEA,Seattle,USA,4185
ALB,Albany (US) NY,USA,MDT,Harrisburg,USA,950
AVL,Asheville,USA,EWR,New York,USA,296
BNA,Nashville,USA,CLE,Cleveland,USA,3800
CLE,Cleveland,USA,SYR,Syracuse,USA,111
CMH,Columbus (US) OH,USA,EWR,New York,USA,4600
CMH,Columbus (US) OH,USA,IAH,Houston,USA,930
CVG,Cincinnati,USA,IAH,Houston,USA,4350
DCA,Washington,USA,CLE,Cleveland,USA,185
DCA,Washington,USA,CLE,Cleveland,USA,3550
MYR,Myrtle Beach,USA,EWR,New York,USA,3807
OMA,Omaha,USA,IAH,Houston,USA,3348
OMA,Omaha,USA,IAH,Houston,USA,496
ORD,Chicago,USA,CLE,Cleveland,USA,9700
PBI,West Palm Beach,USA,IAH,Houston,USA,3224
PBI,West Palm Beach,USA,IAH,Houston,USA,124
PDX,Portland (US) OR,USA,IAH,Houston,USA,9686
PHL,Philadelphia,USA,EWR,New York,USA,1150
PIT,Pittsburgh,USA,EWR,New York,USA,5150
PWM,Portland (US) ME,USA,EWR,New York,USA,496
BOS,Boston,USA,IAH,Houston,USA,12896
BOS,Boston,USA,IAH,Houston,USA,4340
BOS,Boston,USA,MKE,Milwaukee,USA,155
BTV,Burlington (US) VT,USA,CLE,Cleveland,USA,2250
BUF,Buffalo,USA,ALB,Albany (US) NY,USA,1900
CLE,Cleveland,USA,BNA,Nashville,USA,3800
CLE,Cleveland,USA,BTV,Burlington (US) VT,USA,2250
DCA,Washington,USA,CLE,Cleveland,USA,3100
ERI,Erie,USA,CLE,Cleveland,USA,2109
EWR,New York,USA,BTV,Burlington (US) VT,USA,296
ROC,Rochester (US) NY,USA,HPN,Westchester County,USA,1273
CLE,Cleveland,USA,EWR,New York,USA,4650
CLE,Cleveland,USA,EWR,New York,USA,155
CLE,Cleveland,USA,HPN,Westchester County,USA,1665
CLE,Cleveland,USA,IAD,Washington,USA,350
CLE,Cleveland,USA,ISP,Long Island Macarthur,USA,2700
CLE,Cleveland,USA,MEM,Memphis,USA,1961
CLE,Cleveland,USA,ORF,Norfolk,USA,259
CLE,Cleveland,USA,ORF,Norfolk,USA,2900
CLE,Cleveland,USA,PHX,Phoenix,USA,3844
CLE,Cleveland,USA,PHX,Phoenix,USA,2852
CLE,Cleveland,USA,RIC,Richmond (US),USA,74
EWR,New York,USA,CMH,Columbus (US) OH,USA,4600
EWR,New York,USA,LAX,Los Angeles,USA,6020
EWR,New York,USA,MCO,Orlando,USA,9853
EWR,New York,USA,MIA,Miami,USA,416
EWR,New York,USA,MSP,Minneapolis/St Paul,USA,310
EWR,New York,USA,MSP,Minneapolis/St Paul,USA,155
EWR,New York,USA,MSY,New Orleans,USA,1040
EWR,New York,USA,PHL,Philadelphia,USA,296
EWR,New York,USA,PVD,Providence,USA,3120
EWR,New York,USA,PWM,Portland (US) ME,USA,5100
EWR,New York,USA,STL,St Louis,USA,148
SYR,Syracuse,USA,ELM,Elmira/Corning,USA,38
TPA,Tampa,USA,CLE,Cleveland,USA,1150
TPA,Tampa,USA,JAX,Jacksonville (US) FL,USA,1900
TYS,Knoxville,USA,EWR,New York,USA,148
CLL,College Station,USA,IAH,Houston,USA,300
CRP,Corpus Christi,USA,IAH,Houston,USA,10200
DFW,Dallas/Fort Worth,USA,IAH,Houston,USA,155
DTW,Detroit,USA,EWR,New York,USA,4300
DTW,Detroit,USA,IAH,Houston,USA,4575
EWR,New York,USA,AVL,Asheville,USA,259
EWR,New York,USA,CLE,Cleveland,USA,8835
EWR,New York,USA,TPA,Tampa,USA,3565
EYW,Key West,USA,TPA,Tampa,USA,4123
FLL,Fort Lauderdale,USA,IAH,Houston,USA,5010
